,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour,label
19654,244,2,0,0,0,21,1,0,46,25525,46,15,14.683333333333335,2
19655,337,82,0,0,11,52,0,0,78,23676,46,15,23.08333333333333,3
19656,140,138,0,0,50,96,1,0,24,63533,41,15,13.15,3
19657,220,40,0,0,9,23,0,0,85,24279,40,20,7.116666666666666,0
19658,116,129,0,0,23,121,0,0,53,82373,46,18,19.716666666666665,0
19659,487,40,0,0,12,55,1,0,68,77686,46,15,13.75,3
19660,392,40,0,0,1,92,1,1,115,79446,45,17,18.15,1
19661,244,2,0,0,0,0,1,1,70,11186,44,24,8.8,2
19662,336,64,0,0,13,43,0,0,49,47669,43,22,0.65,3
19663,0,40,0,7,0,4,1,0,33,1647,45,19,0.4833333333333333,0
19664,282,40,0,0,9,50,0,0,55,42791,41,16,7.6,1
19665,406,120,0,0,10,75,0,1,30,39224,45,21,7.5166666666666675,1
19666,244,2,4,0,0,36,1,0,39,18519,45,15,18.78333333333333,2
19667,244,2,3,0,0,0,1,0,16,3078,46,16,13.216666666666667,2
19668,392,40,0,0,8,104,0,1,93,88899,42,24,2.5166666666666666,1
19669,212,40,1,0,2,11,0,0,112,2599,45,23,11.216666666666667,2
19670,244,2,0,0,0,1,1,1,18,5965,41,15,9.65,2
19671,392,40,0,0,6,14,0,0,44,12198,40,20,4.866666666666667,0
19672,288,108,0,0,19,117,1,0,79,84756,44,17,17.0,3
19673,296,121,0,0,10,52,0,0,45,38951,43,22,6.55,3
19674,32,93,0,2,0,0,0,0,66,4,46,24,2.966666666666667,3
19675,493,40,0,0,3,19,0,0,38,27505,41,25,8.85,0
19676,326,119,0,2,0,21,1,0,48,892360,45,18,14.233333333333333,0
19677,272,97,0,0,2,10,0,1,69,16944,45,14,22.63333333333333,3
19678,526,40,0,0,1,18,0,0,19,24570,40,21,9.616666666666667,3
19679,326,119,0,7,0,1,0,0,42,331,45,15,5.066666666666666,0
19680,220,40,0,6,6,28,0,0,38,8783,45,14,3.95,0
19681,191,40,0,6,28,69,0,0,57,48078,43,15,3.033333333333333,3
19682,244,2,0,0,8,26,1,0,47,11912,42,14,21.08333333333333,2
19683,326,119,0,0,2,34,0,0,61,11686,46,16,7.15,0
19684,244,2,0,0,0,7,1,1,0,1208,44,25,10.8,2
19685,493,40,0,6,4,13,0,0,46,27978,46,18,10.266666666666667,0
19686,493,40,0,0,4,19,0,0,38,27145,44,18,12.233333333333333,0
19687,282,40,0,0,17,71,0,1,132,78942,46,15,16.916666666666668,1
19688,244,2,1,0,6,73,0,0,90,29286,45,18,17.05,0
19689,392,40,0,0,14,103,1,1,69,105093,42,23,8.15,1
19690,493,40,0,0,4,19,0,0,36,28014,42,21,10.5,0
19691,392,40,0,0,12,108,1,1,64,104597,46,25,12.566666666666665,1
19692,344,77,0,0,0,4,1,0,32,1210,40,14,4.633333333333333,0
19693,493,40,0,6,4,14,0,0,50,25350,40,21,18.53333333333333,0
19694,244,2,0,0,0,28,1,0,37,21115,40,25,18.25,2
19695,521,40,0,0,22,77,0,0,93,55311,46,19,0.6166666666666667,1
19696,244,2,0,0,0,2,1,0,38,975,44,25,16.866666666666667,2
19697,286,149,0,6,0,0,1,0,245,20823,46,24,13.916666666666664,2
19698,212,40,0,7,0,1,0,0,73,370,41,18,15.7,0
19699,220,40,0,6,4,20,0,0,46,6797,45,18,7.866666666666667,0
19700,294,164,0,0,3,38,0,0,37,50089,46,20,15.1,3
19701,296,121,0,0,8,45,0,0,45,30655,43,24,6.533333333333332,3
19702,155,105,0,2,0,0,0,0,38,4,45,16,21.86666666666667,1
19703,244,2,4,0,0,1,1,0,41,4048,46,17,13.183333333333335,2
19704,32,40,0,0,39,181,0,0,29,125635,45,20,8.8,3
19705,244,2,1,0,0,0,1,0,34,493,40,15,14.133333333333333,2
19706,296,121,0,0,5,26,0,0,14,20110,42,20,13.45,0
19707,244,2,7,3,0,0,1,0,54,413659,41,24,15.85,2
19708,487,40,0,0,16,49,0,1,71,70235,43,16,11.566666666666665,3
19709,486,40,0,6,5,38,1,0,64,105061,46,14,1.3833333333333333,0
19710,282,40,0,0,9,41,1,0,28,41109,46,20,1.5,1
19711,392,40,0,0,14,117,0,0,115,104910,42,14,3.0166666666666666,1
19712,291,40,0,0,7,39,1,0,41,15330,43,20,22.23333333333333,3
19713,282,40,0,0,11,28,0,0,50,25849,41,17,8.866666666666667,1
19714,240,129,0,0,4,12,0,0,84,3846,45,18,11.583333333333336,3
19715,244,2,4,3,0,0,0,0,110,452132,41,18,17.55,2
19716,282,40,0,0,4,26,0,0,29,20917,46,16,8.633333333333333,1
19717,32,93,0,0,27,160,1,0,56,71723,41,24,12.7,3
19718,305,71,0,0,14,98,0,0,51,100041,46,25,20.25,3
19719,244,2,1,3,0,0,0,0,107,431055,45,18,11.433333333333335,2
19720,68,39,0,0,1,10,1,0,42,3312,44,16,9.3,0
19721,244,2,3,0,0,2,1,1,42,15609,42,15,9.083333333333334,2
19722,244,2,1,0,0,10,0,1,34,9107,46,22,11.75,2
19723,129,40,0,0,8,35,1,1,11,39170,46,25,13.583333333333336,3
19724,306,7,0,2,6,35,1,0,75,58660,45,25,12.333333333333336,0
19725,338,64,0,0,11,34,0,0,39,44688,40,20,19.75,0
19726,47,40,0,6,6,11,0,0,131,7052,43,18,0.6166666666666667,0
19727,227,40,0,0,4,24,0,0,54,15560,40,25,9.733333333333333,0
19728,344,77,0,0,0,4,1,0,32,1210,40,14,15.6,0
19729,415,39,0,7,0,0,0,0,57,680,45,21,17.433333333333334,0
19730,80,66,0,6,0,3,1,1,170,252204,45,17,10.516666666666667,0
19731,191,40,0,6,27,67,0,0,64,45750,42,18,2.716666666666667,3
19732,220,40,0,6,4,20,0,0,36,6718,45,19,1.9666666666666668,0
19733,296,121,0,0,11,55,0,0,45,39742,41,20,6.566666666666666,3
19734,244,2,0,0,2,5,1,0,36,8070,44,16,16.033333333333335,2
19735,240,129,0,0,4,12,1,0,49,4692,41,16,9.1,3
19736,493,40,0,0,4,25,0,0,37,28317,42,23,17.9,0
19737,32,93,0,2,0,0,0,0,32,4,42,24,0.75,3
19738,485,40,0,0,38,205,0,0,62,102270,44,24,8.783333333333333,1
19739,80,66,0,6,0,3,1,0,130,16968,46,23,8.016666666666667,2
19740,140,138,0,0,60,121,0,0,24,85337,41,16,19.6,0
19741,220,40,0,6,8,36,0,0,36,10967,42,16,4.183333333333334,0
19742,32,93,0,0,28,169,0,0,46,75141,45,24,3.85,3
19743,218,40,0,6,1,16,0,0,23,15386,40,24,23.91666666666667,0
19744,485,40,0,0,13,129,0,0,44,70144,43,14,8.883333333333333,1
19745,191,40,0,6,33,123,0,0,48,61864,46,21,11.616666666666667,3
19746,220,40,0,6,4,20,0,0,40,6704,42,21,2.3,0
19747,326,119,0,0,2,33,0,0,61,12094,45,24,1.8833333333333333,0
19748,473,93,0,0,9,25,0,0,63,7239,44,17,19.35,3
19749,244,2,3,0,0,0,1,0,27,44571,44,21,17.033333333333335,2
19750,216,40,0,0,7,19,1,0,22,14329,43,14,17.95,0
19751,351,93,0,0,9,35,0,0,108,20089,41,15,5.966666666666668,3
19752,493,40,0,6,4,14,0,0,35,24740,46,19,10.616666666666667,0
19753,344,77,0,0,0,4,1,0,32,1210,40,14,4.433333333333334,0
19754,483,118,0,4,0,1,1,0,35,1520,40,16,1.5666666666666669,0
19755,282,40,0,0,11,28,0,0,50,25849,41,17,8.55,1
19756,326,119,0,6,14,30,0,0,33,22603,44,21,4.783333333333333,3
19757,244,2,14,0,0,3,1,0,38,7798,45,14,16.983333333333334,2
19758,313,168,0,0,10,44,0,0,57,140854,40,16,17.433333333333334,0
19759,479,56,0,0,2,9,1,0,64,5060,44,19,7.3,3
19760,443,40,0,0,0,11,0,0,72,5085,41,18,9.066666666666666,0
19761,9,40,0,0,1,14,1,0,31,30312,46,19,9.816666666666666,1
19762,419,78,0,0,30,112,0,0,27,193487,45,16,12.9,3
19763,414,77,0,6,29,80,1,0,45,45144,40,11,20.133333333333333,0
19764,244,2,0,0,2,8,1,0,40,9521,45,22,12.483333333333333,2
19765,345,40,0,0,11,38,0,0,55,45015,44,15,8.25,3
19766,116,129,0,0,7,131,1,1,40,107435,44,16,22.53333333333333,0
19767,32,66,0,0,16,187,1,0,99,74647,45,16,0.9333333333333332,3
19768,244,2,4,0,0,3,1,0,63,3771,46,24,16.066666666666666,2
19769,191,40,0,6,30,78,0,0,76,64057,42,14,3.0,3
19770,191,40,0,6,3,20,1,0,30,18579,45,25,10.033333333333333,3
19771,485,40,0,0,7,53,0,0,58,39236,43,21,17.316666666666666,1
19772,493,40,0,0,4,19,0,0,63,27079,44,24,16.866666666666667,0
19773,439,5,0,6,0,3,1,1,28,2515,44,18,5.133333333333334,0
19774,227,40,0,0,4,16,0,0,60,8885,42,24,12.566666666666665,0
19775,32,93,0,2,0,0,0,0,58,4,43,18,1.05,3
19776,129,40,0,0,15,49,0,1,44,61783,46,14,15.333333333333336,3
19777,244,2,5,0,0,0,1,0,77,1497,44,24,16.533333333333335,2
19778,244,2,2,0,0,12,1,0,38,7069,46,14,14.466666666666667,2
19779,490,68,0,6,6,33,0,0,23,13213,40,16,10.083333333333334,0
19780,256,40,0,0,4,35,0,0,75,47623,43,14,5.7666666666666675,3
19781,244,2,3,3,0,0,0,0,22,39222,46,21,19.066666666666666,2
19782,244,2,8,0,0,0,1,0,57,6671,44,15,0.16666666666666666,2
19783,485,40,0,0,8,52,0,0,74,39271,44,21,15.95,1
19784,282,40,0,0,5,27,0,0,34,26093,42,16,8.216666666666667,1
19785,446,76,0,3,0,0,0,0,55,258692,42,21,10.25,0
19786,485,40,0,0,36,193,0,0,100,89272,42,19,8.783333333333333,1
19787,344,77,0,0,0,4,1,0,32,1210,40,14,3.8333333333333335,0
19788,244,2,0,7,0,2,0,0,32,546,45,24,10.116666666666667,2
19789,326,119,0,0,6,22,0,0,56,16853,46,16,15.616666666666667,0
19790,493,40,0,0,4,25,0,0,37,28146,40,23,7.716666666666668,0
19791,244,2,0,3,0,13,0,0,68,461235,44,21,22.95,2
19792,294,72,0,0,27,83,1,0,49,22371,46,23,21.116666666666667,1
19793,153,40,0,6,1,1,0,0,57,2894,44,15,12.366666666666667,0
19794,415,39,0,6,1,64,0,0,89,6780,44,23,13.166666666666664,0
19795,392,40,0,0,12,105,0,1,132,84650,40,19,2.65,1
19796,244,2,3,0,0,3,1,1,42,16460,42,15,10.3,2
19797,244,2,0,0,0,2,0,0,55,6223,41,15,20.366666666666667,2
19798,493,40,0,0,4,19,0,0,37,27726,45,23,15.933333333333335,0
19799,485,40,0,0,19,158,0,0,133,92048,42,20,9.5,1
19800,154,40,0,0,13,27,0,0,27,21095,43,21,5.033333333333333,0
19801,477,40,0,0,13,85,0,0,71,82360,41,15,2.75,0
19802,493,40,0,0,4,19,0,0,61,27308,40,19,19.633333333333333,0
19803,521,40,0,0,22,78,1,0,56,56610,44,25,3.4833333333333334,1
19804,244,2,0,0,0,26,1,0,38,3728,40,24,4.383333333333334,2
19805,443,40,0,0,0,16,1,0,11,9076,40,15,9.166666666666666,0
19806,297,1,0,7,0,1,1,0,17,211,44,14,17.883333333333333,0
19807,32,93,0,0,20,126,0,0,49,60499,41,15,0.15,3
19808,244,2,17,0,0,24,1,0,45,27019,40,19,0.016666666666666666,2
19809,244,2,0,0,0,4,0,0,73,1641,44,20,14.083333333333336,0
19810,220,40,0,0,4,20,0,0,66,5031,40,19,18.8,0
19811,443,40,0,0,0,17,0,1,42,19187,41,19,9.066666666666666,0
19812,244,2,1,0,0,0,1,0,40,1582,46,17,10.8,2
19813,493,40,0,0,4,19,0,0,37,27181,46,23,17.5,0
19814,244,2,0,0,0,6,1,0,64,7486,41,22,10.883333333333333,2
19815,404,40,0,0,0,7,0,0,30,3820,45,17,8.95,0
19816,485,40,0,0,41,240,0,0,155,106268,46,24,11.433333333333335,1
19817,244,2,0,0,0,6,1,0,14,8444,45,18,2.283333333333333,2
19818,96,40,0,6,1,6,1,0,44,6928,31,3,0.5,0
19819,220,40,0,0,9,24,0,0,66,23433,44,20,16.6,0
19820,236,40,0,0,12,73,1,0,99,91781,42,19,7.4833333333333325,3
19821,244,2,4,0,0,3,1,0,21,1375,44,17,11.783333333333333,2
19822,336,64,0,0,17,56,0,0,103,57999,46,22,1.25,3
19823,244,2,1,0,0,0,1,0,24,264,45,24,16.733333333333334,2
19824,106,49,0,0,0,10,0,0,52,35680,46,25,7.9833333333333325,0
19825,393,40,0,0,9,66,0,0,49,89368,45,22,15.8,0
19826,326,119,0,2,0,0,1,0,102,5087,11,4,0.5,0
19827,487,40,0,0,22,45,1,0,57,69072,41,17,7.283333333333332,3
19828,517,129,0,0,3,21,0,0,50,59510,43,24,20.25,3
19829,220,40,0,6,20,84,0,0,40,26161,41,19,6.833333333333332,0
19830,116,129,0,0,4,27,0,0,81,23450,41,25,0.03333333333333333,0
19831,227,40,0,0,3,13,1,0,34,11664,45,24,7.316666666666666,0
19832,344,77,0,0,0,4,1,0,32,1210,40,14,15.233333333333333,0
19833,485,40,0,0,31,209,0,0,121,95684,46,18,10.016666666666667,1
19834,220,40,1,0,4,12,0,0,48,6117,45,16,20.25,0
19835,116,129,0,0,5,26,1,0,44,15754,42,22,5.133333333333334,0
19836,244,2,0,0,0,15,1,1,45,2726,41,16,18.1,2
19837,244,2,1,3,0,0,0,0,40,945030,45,15,15.733333333333333,2
19838,244,2,0,0,0,2,1,1,48,8871,43,24,12.416666666666664,2
19839,493,40,0,0,4,19,0,0,36,26911,41,23,11.983333333333333,0
19840,244,2,155,0,0,3,1,0,29,13944,45,22,17.133333333333333,2
19841,244,2,0,0,0,0,1,0,35,554,45,23,6.7,2
19842,477,40,0,0,14,55,0,1,94,103389,40,16,14.416666666666664,3
19843,282,40,0,0,16,66,0,1,35,65205,40,21,13.8,1
19844,155,105,0,2,0,0,0,0,45,4,45,25,20.7,1
19845,244,2,15,0,0,0,1,0,53,13698,40,14,14.566666666666665,2
19846,521,40,0,0,16,65,1,0,105,53748,45,20,16.816666666666666,1
19847,415,39,0,7,0,0,0,0,57,670,44,25,13.166666666666664,0
19848,363,93,0,0,0,2,1,0,44,1190,46,15,15.916666666666664,0
19849,250,154,0,3,0,16,1,0,44,270922,40,19,18.316666666666666,0
19850,154,40,0,0,13,28,0,0,54,21801,45,14,17.916666666666668,3
19851,244,2,0,0,7,38,0,0,51,18743,40,22,16.716666666666665,0
19852,463,108,0,0,6,39,1,0,65,39500,44,21,19.216666666666665,0
19853,191,40,0,6,3,21,0,0,32,16795,45,23,14.633333333333333,3
19854,406,120,0,0,4,23,0,1,53,20290,44,10,20.1,1
19855,272,97,0,0,3,13,0,1,80,17853,41,19,21.183333333333334,0
19856,244,2,5,3,0,0,0,0,53,828876,44,21,12.983333333333333,2
19857,336,64,0,0,1,6,0,0,61,1324,41,17,1.6,3
19858,310,40,0,0,8,46,1,1,44,34628,45,20,18.7,3
19859,244,2,2,0,0,8,0,1,33,2004,40,23,12.316666666666665,2
19860,493,40,0,0,4,19,0,0,38,27055,45,23,5.9833333333333325,0
19861,244,2,0,0,0,40,1,0,36,21105,41,24,16.8,2
19862,406,120,0,0,7,71,0,1,30,38910,45,0,20.08333333333333,1
19863,521,40,0,0,26,95,0,0,93,69168,42,22,1.25,1
19864,282,40,0,0,4,39,0,0,29,28291,42,15,0.9333333333333332,1
19865,32,66,0,0,12,86,1,0,56,56018,40,21,4.85,0
19866,174,24,0,6,15,34,0,0,43,17482,42,15,7.6,0
19867,35,38,0,6,3,25,0,0,40,19801,44,23,23.966666666666665,0
19868,191,40,0,0,21,62,0,0,80,42527,41,23,0.9333333333333332,3
19869,244,2,0,0,0,37,1,0,38,17933,41,24,17.7,2
19870,258,40,0,0,1,7,0,0,42,2791,42,25,12.033333333333333,3
19871,324,40,0,0,0,6,0,1,33,10473,41,24,14.016666666666667,0
19872,310,40,0,0,21,163,1,0,173,73324,42,14,6.333333333333332,0
19873,336,64,0,0,1,6,0,0,46,1224,45,20,1.0,3
19874,244,2,1,2,2,7,1,0,42,2768438,44,24,8.1,2
19875,392,40,0,0,8,96,1,1,107,78988,43,23,9.1,1
19876,244,2,3,0,1,10,1,0,67,6346,46,14,14.35,2
19877,487,40,0,0,8,41,0,0,72,52350,44,21,13.8,3
19878,336,64,0,0,12,41,0,0,32,46787,44,20,8.883333333333333,3
19879,282,40,0,0,4,26,0,0,45,20237,42,25,7.783333333333332,1
19880,487,40,0,0,10,39,1,1,119,54481,46,17,13.533333333333333,3
19881,392,40,0,0,8,107,1,1,51,88873,43,25,11.65,1
19882,32,93,0,0,17,112,1,0,47,46226,45,24,13.0,3
19883,244,2,0,0,0,7,1,0,67,10702,45,24,19.85,2
19884,32,93,0,0,9,123,0,0,63,64273,46,14,2.583333333333333,3
19885,485,40,0,0,17,75,0,0,33,42765,40,21,0.08333333333333333,1
19886,485,40,0,0,29,183,0,0,63,101673,43,25,10.683333333333334,1
19887,244,2,3,0,0,1,0,0,15,2290,40,15,12.233333333333333,2
19888,485,40,0,0,4,27,0,0,42,14340,45,14,16.183333333333334,1
19889,35,38,0,6,1,59,1,1,21,53053,44,14,16.933333333333334,3
19890,493,40,0,0,4,19,1,0,36,27394,43,21,16.35,0
19891,473,93,0,0,17,50,0,0,60,11832,42,20,9.4,3
19892,485,40,0,0,3,27,0,0,42,18149,43,17,13.45,1
19893,426,40,0,0,5,32,0,0,82,69148,46,22,2.1333333333333333,3
19894,244,2,0,0,0,6,1,0,47,13886,41,25,10.666666666666666,2
19895,220,40,0,6,2,12,0,0,40,4331,45,21,4.283333333333333,0
19896,244,2,0,0,0,4,0,0,73,1641,44,20,14.1,0
19897,477,40,0,0,33,130,1,0,48,145894,42,19,3.05,3
19898,152,40,1,0,1,10,0,0,66,4144,44,19,8.116666666666667,0
19899,493,40,0,6,4,14,0,0,38,24865,45,19,15.5,0
19900,461,40,0,0,4,21,0,0,76,50053,43,22,0.06666666666666668,0
19901,244,2,2,0,0,4,1,0,22,5305,44,15,11.75,2
19902,372,40,0,0,5,49,0,0,31,38484,41,20,7.633333333333333,1
19903,32,93,0,0,7,125,0,0,154,54780,41,15,4.95,3
19904,244,2,6,3,0,0,1,0,82,3424109,44,21,16.016666666666666,2
19905,282,40,0,0,5,41,0,0,29,29884,42,15,23.566666666666666,1
19906,326,119,0,0,1,7,0,0,42,4408,45,25,13.666666666666664,2
19907,313,168,0,0,9,43,1,0,79,32185,44,24,8.083333333333334,0
19908,237,93,0,0,0,6,0,0,31,3086,42,18,7.7666666666666675,0
19909,521,40,0,0,21,76,0,0,74,53907,43,22,21.91666666666667,1
19910,244,2,0,7,0,0,1,0,16,298,43,14,20.233333333333334,2
19911,220,40,0,6,0,6,0,0,53,2602,45,21,5.55,0
19912,415,39,0,7,0,0,0,0,57,543,41,16,17.516666666666666,0
19913,58,129,0,0,1,8,0,0,24,5985,46,18,13.566666666666665,0
19914,220,40,0,6,6,28,0,0,37,8880,45,20,6.7666666666666675,0
19915,326,119,0,0,3,38,0,0,61,13008,41,16,10.5,0
19916,244,2,3,0,0,0,1,1,36,4249,46,25,16.883333333333333,2
19917,220,40,0,6,4,20,0,0,36,6789,42,22,18.28333333333333,0
19918,487,40,0,0,12,40,0,0,35,54283,43,14,13.516666666666667,3
19919,345,40,0,0,19,126,0,0,61,75337,41,15,12.5,3
19920,172,61,0,0,1,32,0,0,15,25201,44,17,9.416666666666666,0
19921,356,99,0,0,14,52,0,0,80,85744,44,18,7.033333333333332,0
19922,32,93,0,0,18,108,1,0,62,45180,42,20,2.583333333333333,3
19923,487,40,0,0,7,43,0,0,72,66199,46,15,14.25,3
19924,282,40,0,0,9,29,0,0,55,23687,45,22,7.116666666666666,1
19925,220,40,0,0,0,2,0,0,48,941,45,24,13.45,0
19926,220,40,0,0,1,7,0,0,40,2437,44,21,19.516666666666666,0
19927,244,2,2,0,0,2,1,0,61,16998,46,17,17.7,2
19928,244,2,0,0,3,9,0,0,42,5654,44,15,8.833333333333334,2
19929,326,119,0,7,0,0,0,0,57,536,4,4,0.5,0
19930,244,2,3,0,0,0,1,0,48,21228,41,16,21.9,2
19931,326,119,1,0,0,20,1,0,43,13962,40,18,10.55,0
19932,373,40,0,0,2,18,0,0,26,4869,42,22,8.966666666666667,0
19933,415,39,0,6,1,1,0,0,45,691,45,15,17.35,3
19934,403,47,0,0,33,119,0,0,73,78079,43,18,8.116666666666667,3
19935,244,2,0,7,0,0,1,0,14,169,40,17,18.066666666666666,2
19936,32,93,0,0,18,123,0,0,36,54942,46,20,5.966666666666668,3
19937,282,40,0,0,17,69,0,1,140,77603,45,18,16.516666666666666,1
19938,244,2,0,0,0,47,1,0,36,19939,44,24,17.633333333333333,2
19939,262,129,0,6,22,67,1,0,66,72818,44,25,16.25,0
19940,296,121,0,0,13,60,0,0,45,41844,46,14,22.5,3
19941,493,40,0,0,4,19,0,0,37,26905,43,23,11.4,0
19942,282,40,0,0,10,45,0,1,143,47087,46,21,1.0,1
19943,116,129,0,0,1,23,0,0,25,26943,40,15,2.8833333333333333,0
19944,485,40,0,0,17,78,0,1,35,43409,45,17,18.266666666666666,1
19945,191,40,0,6,33,79,0,0,33,55396,42,20,2.2666666666666666,3
19946,493,40,0,6,4,14,0,0,34,24654,41,25,9.6,0
19947,493,40,0,6,4,14,0,0,36,24755,41,22,9.266666666666667,0
19948,460,93,0,6,8,18,0,0,57,28846,44,19,17.083333333333332,0
19949,446,76,0,3,0,0,0,0,65,386157,40,22,9.583333333333334,0
19950,220,40,0,0,5,13,0,0,32,6553,41,24,19.666666666666668,0
19951,220,40,0,0,0,12,0,0,63,2521,44,18,6.916666666666668,0
19952,244,2,3,0,0,0,1,0,22,1374,44,16,19.016666666666666,2
19953,254,135,0,6,17,35,1,0,64,23038,43,24,7.2,3
19954,282,40,0,0,3,33,0,0,35,24456,44,22,17.983333333333334,1
19955,230,40,0,0,1,11,0,0,44,35448,44,15,14.916666666666664,0
19956,271,40,0,0,6,15,0,0,53,21580,40,23,9.416666666666666,0
19957,313,168,0,0,8,37,0,0,60,99483,46,17,13.55,0
19958,403,47,0,0,38,127,1,0,61,84850,45,24,7.9,3
19959,485,40,0,0,12,62,0,0,105,35416,44,16,12.083333333333336,1
19960,156,113,0,0,0,24,0,1,46,22607,41,19,1.9,0
19961,485,40,0,0,11,33,0,0,57,16428,46,17,17.216666666666665,1
19962,244,2,3,3,0,0,0,0,116,727412,44,24,15.516666666666667,2
19963,244,2,1,0,1,11,1,0,22,5197,42,25,13.45,2
19964,345,40,0,0,5,24,0,0,77,35564,41,24,17.466666666666665,3
19965,32,40,0,0,10,62,1,0,91,42144,45,19,7.533333333333332,0
19966,155,105,0,2,0,0,0,0,26,4,46,16,19.15,1
19967,493,40,0,0,4,19,0,0,36,27038,43,17,19.616666666666667,0
19968,485,40,0,0,2,16,0,0,37,13933,44,16,3.466666666666667,1
19969,244,2,2,0,2,11,1,0,52,25057,45,22,14.066666666666665,2
19970,485,40,0,0,16,130,1,1,88,71360,44,21,9.433333333333334,1
19971,392,40,0,0,12,127,1,1,61,117945,45,20,11.5,1
19972,461,40,0,0,16,37,1,0,86,50792,46,16,15.383333333333333,3
19973,244,2,0,0,0,0,0,0,41,14,42,21,17.683333333333334,2
19974,487,40,0,0,12,41,0,0,32,54663,40,20,12.183333333333335,3
19975,282,40,0,0,11,91,0,0,30,88139,46,17,1.0333333333333334,1
19976,32,93,0,0,10,88,0,0,73,51830,46,24,7.05,0
19977,493,40,0,0,4,19,0,0,36,27063,40,21,17.116666666666667,0
19978,485,40,0,0,8,65,0,1,56,39209,42,17,14.45,1
19979,296,121,0,0,11,40,0,0,39,34234,44,14,6.8,3
19980,236,40,0,0,11,71,1,0,72,93167,45,19,10.616666666666667,3
19981,326,119,0,7,0,0,0,0,57,561,3,4,0.5,0
19982,521,40,0,0,14,58,1,0,81,56644,45,16,14.083333333333336,1
19983,345,40,0,0,11,66,1,1,97,67487,46,18,12.1,3
19984,10,136,0,0,2,30,0,0,35,21134,42,18,13.35,0
19985,256,40,0,0,6,35,0,0,68,43071,40,15,4.816666666666666,3
19986,469,40,0,6,1,4,1,0,27,3099,20,4,0.0,0
19987,32,93,0,0,1,46,1,0,54,17319,44,16,18.7,0
19988,493,40,0,0,4,19,0,0,63,27123,41,24,11.416666666666664,0
19989,116,129,0,0,13,77,0,1,44,62824,44,23,22.7,0
19990,345,40,0,0,5,24,0,0,45,29466,46,21,10.283333333333333,0
19991,335,100,0,0,48,101,0,0,40,63601,42,18,3.9333333333333336,3
19992,485,40,0,0,10,127,0,0,111,72871,42,20,9.533333333333333,1
19993,253,40,0,6,11,129,1,1,64,77790,40,20,7.95,3
19994,244,2,5,0,3,3,1,0,67,14422,45,19,11.483333333333333,2
19995,220,40,0,6,0,4,0,0,53,1643,42,19,14.8,0
19996,493,40,0,0,4,19,1,0,36,27061,44,23,14.05,0
19997,399,93,0,0,5,21,0,0,55,4921,46,15,6.9833333333333325,3
19998,244,2,0,0,0,4,1,0,43,4129,46,21,12.766666666666667,2
19999,310,40,0,0,25,171,1,0,137,77349,45,18,8.366666666666667,3
20000,485,40,0,0,11,33,0,0,57,16426,44,17,14.85,1
20001,244,2,1,2,0,6,0,0,110,8923986,45,14,15.083333333333336,2
20002,244,2,3,0,0,1,1,0,47,8037,41,16,10.266666666666667,2
20003,279,40,0,0,5,54,0,0,49,29018,25,5,0.0,0
20004,419,78,0,0,38,127,0,0,44,115368,41,20,14.516666666666667,3
20005,487,40,0,0,12,43,0,0,51,61943,41,18,12.6,3
20006,493,40,0,0,4,19,0,0,35,27111,43,19,16.75,0
20007,244,2,1,0,0,18,1,0,42,32925,45,23,20.0,2
20008,32,93,0,2,0,0,0,0,23,4,46,15,0.18333333333333326,3
20009,32,40,0,0,5,54,1,1,75,40301,44,15,7.433333333333334,0
20010,220,40,0,6,20,84,0,0,36,24836,46,20,23.33333333333333,0
20011,272,97,0,0,3,18,0,0,57,19882,41,22,21.233333333333334,3
20012,344,77,0,0,0,4,1,0,32,1210,40,14,3.6,0
20013,443,40,0,0,0,13,0,1,98,5863,40,24,9.066666666666666,0
20014,174,24,0,6,27,77,0,0,36,46928,44,25,14.333333333333336,0
20015,485,40,0,0,7,53,0,0,77,40805,43,16,8.516666666666667,1
20016,220,40,0,0,20,117,1,1,51,114902,46,23,0.2,0
20017,326,119,0,6,0,0,0,0,25,490,41,15,1.9,0
20018,493,40,0,6,4,14,0,0,35,24810,46,19,7.283333333333332,0
20019,244,2,2,0,0,0,1,0,28,4896,42,23,14.166666666666664,2
20020,370,40,0,0,0,11,0,1,26,2111,45,25,4.016666666666667,0
20021,244,2,0,0,0,11,1,1,54,6990,45,25,16.783333333333335,2
20022,244,2,0,2,0,0,0,0,76,93929,40,21,17.783333333333335,2
20023,344,77,0,0,0,4,1,0,32,1210,40,14,15.1,0
20024,244,2,0,0,0,12,1,0,68,6262,46,15,16.933333333333334,2
20025,258,40,0,0,8,30,0,0,48,6841,40,23,19.733333333333334,3
20026,244,2,0,2,2,0,0,0,48,318460,40,25,16.666666666666668,2
20027,244,2,0,0,0,6,1,0,104,34981,40,21,11.85,2
20028,485,40,0,0,32,214,0,0,44,89856,46,18,10.433333333333334,1
20029,212,40,1,0,3,18,0,0,105,3956,46,19,9.483333333333333,2
20030,344,77,0,0,0,4,1,0,32,1210,40,14,15.233333333333333,0
20031,294,134,0,0,22,150,1,0,59,105429,44,21,5.166666666666667,3
20032,487,40,0,0,10,43,0,0,63,67462,43,21,14.6,3
20033,399,93,0,0,8,27,0,0,23,5927,40,19,6.083333333333332,3
20034,244,2,5,3,0,0,1,0,64,692389,44,15,15.966666666666667,2
