,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
7581,292,90,0,0,17,220,0,0,178,3801,0,17,296
7582,187,3,5,0,0,222,1,0,149,3455,1,13,1204
7583,380,26,0,0,57,209,0,0,168,1911,4,10,611
7584,292,90,0,0,17,216,0,0,175,2900,0,10,354
7585,151,24,0,4,0,109,1,0,184,8602,1,20,1257
7586,35,26,0,0,37,214,0,0,169,5525,5,19,425
7587,225,45,0,1,0,0,0,0,66,5108,5,9,148
7588,215,90,0,0,1,78,1,0,157,7292,7,10,1403
7589,293,26,0,2,0,0,0,0,179,5108,2,10,898
7590,255,83,0,0,24,57,0,0,120,8208,1,13,520
7591,386,26,0,0,35,99,0,0,163,3577,5,19,521
7592,187,3,13,1,0,119,0,0,150,4166,6,13,616
7593,81,90,0,0,35,198,1,0,229,3344,4,10,449
7594,80,58,1,0,35,78,0,0,54,2063,5,12,261
7595,275,26,0,0,1,89,1,0,203,2036,7,11,1421
7596,187,3,13,0,0,0,1,0,140,7662,2,10,594
7597,405,26,0,0,20,275,1,0,198,7430,1,17,835
7598,218,26,0,0,57,110,0,1,150,1837,2,18,259
7599,386,26,0,0,35,78,0,0,157,4086,4,19,1022
7600,346,26,0,4,35,89,0,0,57,193,2,20,783
7601,262,39,0,0,6,215,1,0,171,5271,1,15,82
7602,14,90,0,6,0,109,1,1,208,937,5,15,1077
7603,81,90,0,0,46,126,0,0,176,1052,4,10,321
7604,380,26,0,0,8,20,1,0,123,6776,2,12,1251
7605,293,26,0,0,0,267,0,0,216,3153,5,19,103
7606,325,47,0,4,31,252,0,0,218,2893,6,5,785
7607,187,3,13,0,0,0,1,0,169,4884,6,13,296
7608,49,90,0,0,24,147,0,0,151,5734,6,11,777
7609,386,26,0,0,35,99,0,0,163,3571,6,11,1235
7610,384,14,0,4,18,224,0,0,175,2488,5,20,450
7611,292,90,0,0,16,210,0,0,178,2637,6,10,400
7612,255,83,0,0,0,221,0,0,24,2511,6,13,387
7613,385,52,0,0,13,24,1,0,178,7472,7,18,734
7614,321,24,1,2,0,221,0,0,134,7985,7,16,215
7615,22,26,0,1,0,0,0,0,161,5108,6,10,1315
7616,187,3,13,0,0,1,1,0,150,2515,1,12,173
7617,151,24,0,4,1,13,1,0,190,6525,6,12,1206
7618,292,90,0,0,14,219,0,0,210,3222,0,12,361
7619,380,26,0,0,2,262,0,0,210,5125,7,11,329
7620,292,90,0,0,17,216,0,0,192,2687,0,11,344
7621,305,26,0,0,1,5,1,0,187,8055,2,16,1281
7622,255,83,0,1,0,0,0,0,150,2378,3,17,198
7623,74,26,0,0,71,202,0,0,214,2278,7,20,799
7624,163,26,0,4,35,99,0,1,182,3833,2,11,1068
7625,380,26,0,0,36,155,0,0,149,8448,4,10,936
7626,170,26,0,0,2,200,1,0,180,3401,7,15,536
7627,292,90,0,0,15,219,0,0,208,3242,0,15,340
7628,71,26,0,0,71,191,0,0,206,3087,5,9,736
7629,151,24,0,4,13,89,1,0,177,7030,5,16,1236
7630,151,26,0,4,24,267,1,0,207,6067,1,10,178
7631,255,83,1,3,0,184,1,0,176,8488,2,15,1323
7632,218,26,0,0,63,100,1,1,167,1541,5,11,1377
7633,141,26,0,4,23,17,0,0,151,6200,2,16,754
7634,371,26,0,0,9,229,1,0,197,7961,1,15,484
7635,305,26,0,0,13,7,1,0,231,8160,6,13,1269
7636,217,58,0,4,46,57,0,1,199,4609,6,11,168
7637,305,26,0,0,1,272,1,0,202,8120,1,16,1346
7638,187,3,1,1,2,109,0,0,151,933,1,12,1396
7639,102,119,0,0,1,215,0,0,132,5267,6,14,30
7640,187,3,0,0,0,0,1,1,66,6928,5,12,332
7641,187,3,13,0,0,0,1,0,173,47,7,20,470
7642,81,90,0,0,35,216,1,1,188,3914,1,10,493
7643,187,3,16,0,0,0,1,0,149,6935,5,10,386
7644,156,26,0,1,0,0,0,0,183,5108,2,15,308
7645,187,3,1,0,0,0,1,0,140,7355,2,20,335
7646,371,26,0,0,13,13,1,0,134,6546,4,12,1256
7647,405,26,0,0,9,239,1,0,195,5660,7,11,637
7648,187,3,0,0,0,184,1,0,180,4099,6,18,1347
7649,386,26,0,0,35,99,0,0,164,3704,3,14,1392
7650,137,26,0,6,0,1,0,0,149,5013,4,9,307
7651,386,26,0,0,35,99,0,0,163,3815,3,20,1142
7652,187,3,19,0,13,99,1,1,165,2427,3,20,912
7653,305,26,0,0,1,3,1,1,178,8038,2,11,1224
7654,187,3,18,0,0,0,1,0,176,3372,7,20,967
7655,386,26,0,0,35,99,0,0,161,3437,7,14,1423
7656,255,83,0,4,0,0,1,0,34,156,2,7,786
7657,201,26,0,0,74,219,0,0,177,6018,6,15,1167
7658,81,90,0,0,35,138,0,0,145,1752,6,16,36
7659,386,26,0,0,35,99,0,0,163,3651,3,19,710
7660,187,3,0,1,0,2,0,0,143,294,5,10,929
7661,246,26,0,5,1,220,1,0,104,1350,0,10,698
7662,289,26,0,0,6,167,0,0,164,889,1,12,1285
7663,241,26,0,0,35,78,0,0,185,6630,2,17,253
7664,187,3,17,0,6,246,1,0,149,5098,4,11,1345
7665,49,90,0,0,35,176,0,0,187,5941,3,11,1017
7666,187,3,0,0,0,0,0,0,186,7803,2,18,345
7667,386,26,0,0,35,78,0,0,161,4091,1,14,1228
7668,255,83,0,4,0,109,1,0,127,251,5,1,784
7669,22,58,0,1,0,0,0,0,151,5108,6,10,46
7670,62,40,0,0,0,1,0,0,141,1934,1,16,172
7671,255,83,0,0,0,221,0,0,24,2912,7,11,236
7672,339,26,1,0,1,245,0,0,218,378,6,11,646
7673,187,3,16,0,1,2,1,0,231,7504,7,18,808
7674,187,3,5,0,0,89,1,1,168,649,7,10,988
7675,187,3,1,2,0,0,1,0,179,3784,7,18,696
7676,81,90,0,0,35,156,0,0,180,2254,5,11,638
7677,146,26,0,3,0,0,1,0,163,6202,6,18,501
7678,380,26,0,0,5,4,1,0,79,6167,2,12,1178
7679,392,90,0,2,0,0,0,0,178,5108,1,16,197
7680,385,52,0,0,13,110,1,1,190,8565,7,17,1217
7681,305,26,0,0,0,3,1,0,232,8081,3,17,255
7682,185,26,0,0,25,80,1,1,214,5619,2,12,116
7683,292,90,0,0,17,218,0,0,173,2814,0,12,373
7684,255,83,0,0,0,13,1,0,203,5335,6,17,471
7685,72,26,0,4,57,68,0,0,176,6862,5,9,149
7686,236,89,0,0,0,221,0,0,190,2219,5,20,739
7687,187,3,0,6,0,0,1,0,112,7954,6,11,860
7688,140,26,0,4,0,256,1,0,214,5213,2,16,1275
7689,405,26,0,0,14,247,0,0,207,6197,7,9,632
7690,215,90,0,0,46,203,0,0,132,1330,4,16,1377
7691,405,26,0,0,9,239,1,0,226,5664,2,11,1068
7692,171,26,0,0,35,138,0,0,153,858,2,16,552
7693,187,3,0,0,0,184,0,0,180,7815,5,10,585
7694,287,26,0,0,43,19,0,0,163,2718,6,14,203
7695,331,102,0,0,76,135,0,0,190,7505,6,16,180
7696,148,26,0,4,57,256,1,0,56,6467,0,16,847
7697,255,83,0,0,0,221,1,0,24,4120,6,12,159
7698,36,26,0,1,0,0,0,0,178,5108,6,15,1329
7699,187,3,19,0,0,0,1,0,145,4155,1,14,895
7700,187,3,1,0,14,198,1,1,143,5673,3,19,666
7701,187,3,0,6,0,1,1,0,216,1317,5,18,1141
7702,302,26,0,0,47,59,0,0,153,4626,1,12,1379
7703,71,26,0,0,35,46,0,0,138,6690,5,19,1012
7704,163,26,0,0,16,249,0,1,221,7707,2,16,205
7705,187,3,18,0,0,0,1,0,149,2601,7,10,457
7706,5,90,0,0,0,207,1,0,87,5317,7,18,859
7707,80,58,0,4,28,37,1,0,218,7256,1,10,107
7708,80,58,0,4,30,45,1,0,9,7749,1,14,765
7709,110,24,0,0,6,210,1,0,163,7242,6,19,600
7710,187,3,1,2,0,0,0,0,185,1502,2,13,649
7711,163,26,0,0,3,216,0,1,190,5319,2,14,308
7712,385,52,0,2,0,0,0,0,61,569,5,14,297
7713,187,3,16,0,0,0,1,0,104,4800,1,18,563
7714,241,26,0,0,24,57,0,0,176,6976,5,10,345
7715,305,26,0,0,13,57,1,0,161,6016,3,10,1216
7716,69,84,0,4,46,57,1,0,217,4808,7,16,300
7717,63,90,0,0,13,185,0,0,177,5284,4,14,942
7718,386,26,0,0,35,99,0,0,163,3602,4,19,1046
7719,141,26,0,4,39,277,0,0,199,7381,4,17,738
7720,293,26,0,2,0,0,0,0,104,5108,2,10,239
7721,150,26,0,0,24,176,0,0,198,8336,7,20,274
7722,303,26,0,0,67,262,0,0,204,7549,6,17,324
7723,380,26,0,0,7,21,0,0,191,6825,5,10,490
7724,255,83,0,0,0,2,1,0,5,5163,6,20,185
7725,187,3,16,1,0,0,0,0,149,4307,6,16,1091
7726,233,26,0,0,57,196,0,0,186,1027,3,19,127
7727,151,24,0,4,1,242,1,1,185,2017,2,19,1145
7728,92,26,0,0,5,217,0,0,230,3641,1,18,253
7729,305,26,0,0,0,240,1,0,171,6736,2,18,1299
7730,151,26,0,4,1,245,1,0,197,5883,5,20,1240
7731,141,26,0,4,25,20,0,0,153,6457,7,15,1085
7732,102,119,0,0,1,216,0,0,76,5240,7,16,600
7733,172,26,0,0,1,138,1,0,199,8312,1,20,517
7734,187,3,15,0,0,0,1,0,56,6819,3,14,834
7735,380,26,0,0,33,173,0,0,211,8656,3,14,551
7736,187,3,18,0,13,109,1,0,4,1409,5,10,146
7737,305,26,0,0,16,275,0,0,187,7086,7,10,185
7738,380,26,0,0,2,272,0,0,197,5767,3,20,934
7739,194,26,0,4,13,221,1,0,175,2432,0,20,162
7740,331,102,0,0,47,59,0,0,180,4322,4,16,1433
7741,22,58,0,1,0,0,0,0,188,5108,2,10,774
7742,171,26,0,0,1,78,0,0,161,60,6,17,72
7743,352,26,0,4,1,109,0,0,197,8579,6,19,182
7744,121,88,0,4,5,209,1,0,2,5584,6,16,234
7745,255,83,0,0,0,221,1,0,24,3081,3,11,350
7746,255,83,0,4,0,0,1,0,193,1365,0,11,711
7747,22,58,0,1,0,0,0,0,168,5108,5,20,12
7748,405,26,0,0,10,234,0,0,192,5445,7,17,519
7749,302,26,0,4,7,199,0,0,180,194,6,10,617
7750,255,83,0,0,0,221,1,0,24,2869,2,11,770
7751,83,102,0,0,18,29,1,0,185,3036,3,13,1216
7752,46,34,0,0,2,138,1,0,143,1790,1,20,498
7753,187,3,13,0,0,0,1,0,149,1020,3,20,585
7754,136,26,0,0,0,35,1,0,232,4566,4,15,25
7755,108,78,0,0,57,134,1,0,161,1144,2,11,1105
7756,405,26,0,0,16,255,0,0,6,6666,4,20,59
7757,218,26,0,0,49,81,1,0,165,1226,2,19,1318
7758,380,26,0,0,2,272,0,0,215,5762,1,20,778
7759,380,26,0,0,3,14,0,0,15,6361,3,13,1384
7760,22,58,0,1,0,0,0,0,150,5108,4,14,750
7761,255,83,0,6,0,0,0,0,186,6498,0,14,606
7762,187,3,13,0,0,2,1,0,149,6179,3,11,561
7763,81,90,0,0,14,269,1,1,173,6742,6,12,1080
7764,255,83,0,4,0,0,1,0,34,151,7,8,783
7765,199,84,0,0,0,267,0,0,187,8661,7,11,872
7766,172,26,0,0,1,13,1,0,185,4730,7,17,437
7767,187,3,17,0,0,245,0,0,149,8423,5,10,385
7768,325,47,0,4,15,227,0,0,127,4228,1,9,355
7769,386,26,0,0,35,99,0,0,163,3747,3,20,1373
7770,384,41,0,4,24,205,0,0,163,4138,5,12,192
7771,262,39,0,0,1,233,0,0,180,542,6,20,68
7772,255,83,0,6,0,0,1,0,22,192,0,20,159
7773,171,26,0,0,24,110,0,0,151,450,1,12,1392
7774,371,26,0,0,6,260,0,0,193,8241,3,17,1020
7775,187,3,0,1,0,256,1,0,196,4348,7,20,1362
7776,209,101,0,0,1,68,1,0,165,6514,7,14,1364
7777,325,47,0,4,18,219,0,0,204,1723,4,15,469
7778,405,26,0,0,11,250,0,0,221,6428,7,19,454
7779,141,26,0,4,21,21,1,0,198,6616,1,12,1430
7780,302,26,0,4,62,37,0,0,151,4982,1,20,1282
7781,270,41,0,0,67,204,1,0,177,1948,1,12,1125
7782,366,58,0,0,0,13,1,0,145,2099,5,14,634
7783,405,26,0,0,15,259,0,0,49,6897,3,13,814
7784,187,3,0,0,0,184,1,0,87,1611,2,12,363
7785,218,26,0,0,71,130,1,0,173,4344,6,16,331
7786,187,3,13,0,0,245,1,0,173,426,7,12,212
7787,114,90,0,0,31,271,0,0,195,8373,6,12,162
7788,270,96,0,0,71,250,0,0,188,5746,4,14,550
7789,255,83,0,4,0,207,0,0,165,7288,1,19,280
7790,22,58,0,1,0,0,0,0,190,5108,6,10,1232
7791,170,26,0,0,57,119,0,0,143,781,6,16,1212
7792,187,3,1,0,0,245,0,0,104,4144,3,18,822
7793,83,102,0,0,67,185,1,0,180,8606,1,17,1332
7794,81,90,0,0,35,176,0,0,157,2309,2,12,1273
7795,197,26,0,4,0,32,1,0,207,7886,1,20,1274
7796,187,3,18,0,0,130,1,0,149,796,5,13,291
7797,255,83,0,0,0,256,1,0,203,3978,3,17,472
7798,386,26,0,4,24,46,1,0,164,3112,1,13,1337
7799,151,24,0,4,13,57,1,0,180,7057,1,19,479
7800,386,26,0,0,35,99,0,0,163,3562,3,20,343
7801,197,26,0,4,2,17,1,1,134,5265,6,12,225
7802,121,88,0,4,57,198,0,0,197,5534,7,17,1416
7803,325,47,0,4,7,191,0,0,159,402,3,9,195
7804,292,90,0,0,15,208,0,0,169,2399,5,14,380
7805,141,26,0,4,25,20,0,0,180,6001,6,15,1373
7806,305,26,0,0,1,275,1,1,200,8128,2,17,1030
7807,108,78,0,0,1,130,0,0,187,1005,2,15,88
7808,241,26,0,0,24,68,1,0,202,6357,2,9,140
7809,378,7,0,3,0,109,0,0,169,6367,7,19,989
7810,241,26,0,0,13,35,0,0,202,7013,5,17,1366
7811,386,26,0,0,35,99,0,0,163,3723,6,20,349
7812,187,3,13,0,0,0,0,0,120,8384,5,11,594
7813,380,26,0,0,33,149,0,1,190,8447,4,10,73
7814,167,26,0,6,0,184,0,0,184,1725,5,16,185
7815,187,3,13,0,0,207,1,0,174,669,2,20,1401
7816,386,26,0,0,35,99,0,0,153,3521,4,14,349
7817,405,26,0,0,11,248,0,1,185,6098,2,19,28
7818,187,3,13,0,0,0,1,0,172,6698,2,10,213
7819,280,26,0,0,0,176,0,0,173,8722,5,11,288
7820,171,26,0,0,35,196,0,0,196,1197,5,13,654
7821,270,103,0,0,0,99,0,0,145,8713,7,19,368
7822,108,78,0,0,17,114,1,1,178,981,6,18,480
7823,371,26,0,0,74,224,0,0,203,6022,3,13,41
7824,167,26,0,0,0,57,0,0,14,6273,1,16,479
7825,346,26,0,4,46,126,0,0,192,8523,0,16,484
7826,127,26,0,0,1,221,1,0,161,4804,5,9,807
7827,22,58,0,1,0,0,0,0,172,5108,5,9,1050
7828,22,58,0,1,0,0,0,0,12,5108,7,10,1352
7829,218,26,0,0,5,134,0,0,178,4715,2,17,1377
7830,108,78,0,0,6,225,0,0,232,2382,6,18,596
7831,292,90,0,0,16,227,0,0,178,3323,0,18,359
7832,63,90,0,0,24,196,0,0,174,5497,7,16,1018
7833,218,26,0,0,24,176,0,0,180,3831,1,19,54
7834,165,26,0,0,0,184,1,0,203,2843,2,11,675
7835,386,26,0,0,35,99,0,0,161,3720,5,20,1427
7836,142,26,0,4,35,56,1,0,2,7881,1,9,1067
7837,167,26,0,0,57,199,0,0,151,1579,2,10,1350
7838,392,90,0,2,0,0,0,0,104,5108,5,20,1252
7839,305,26,0,0,0,6,1,1,224,7830,6,19,1235
7840,405,26,0,0,20,272,0,0,42,7270,5,19,112
7841,386,26,0,0,35,99,1,0,161,3736,2,18,1426
7842,187,3,1,0,0,0,1,1,132,1458,1,10,325
7843,255,83,0,0,0,221,0,0,24,3934,4,20,995
7844,10,46,0,2,0,0,0,0,153,7159,5,14,672
7845,165,26,0,0,24,13,1,0,104,8226,1,19,360
7846,327,48,0,0,33,51,0,0,187,490,2,11,1339
7847,255,83,0,0,0,221,1,0,24,3981,6,11,304
7848,151,26,0,4,1,245,1,0,229,7850,2,9,182
7849,121,103,0,0,1,238,0,0,187,2712,4,17,1423
7850,187,3,18,0,0,233,1,0,149,1300,5,16,250
7851,246,26,0,5,1,225,1,1,104,1345,0,16,502
7852,255,83,0,4,1,109,1,0,203,683,7,15,888
7853,380,26,0,0,12,80,0,0,222,8265,6,16,32
7854,140,26,0,1,0,0,0,0,194,5108,3,13,169
7855,241,26,0,0,35,89,0,0,194,6131,5,15,147
7856,305,26,0,0,0,276,1,0,175,8074,5,13,1111
7857,217,58,0,4,46,24,1,0,179,3227,6,13,36
7858,255,83,0,0,0,221,0,0,24,2746,7,13,255
7859,331,102,0,0,20,26,0,0,225,2474,5,16,1220
7860,5,90,0,0,0,35,0,0,182,4485,3,17,145
7861,392,90,0,2,0,0,0,0,134,5108,1,10,997
7862,5,90,0,0,0,35,0,0,138,7741,5,10,836
7863,20,26,0,0,24,176,0,0,186,8712,2,18,1016
7864,258,26,0,0,2,266,1,0,169,4160,6,15,1307
7865,5,90,0,0,0,1,1,0,173,518,3,11,890
7866,405,26,0,0,20,269,0,0,213,7061,1,20,105
7867,114,90,0,0,59,177,1,0,21,1561,4,16,951
7868,185,26,0,4,57,110,0,0,149,5805,4,20,1315
7869,166,109,0,4,21,273,0,0,127,5968,4,14,943
7870,386,26,0,0,35,99,0,0,165,3632,2,10,1340
7871,193,58,0,0,2,204,0,0,195,1001,7,13,0
7872,22,58,0,0,2,226,0,0,187,4723,4,13,338
7873,187,3,13,0,0,0,1,0,165,4507,2,19,155
7874,83,102,0,0,19,23,0,0,216,2389,2,16,1046
7875,325,47,0,4,7,191,0,0,157,406,3,15,657
7876,187,3,0,1,0,0,0,0,127,5108,1,10,611
7877,292,90,0,0,16,216,0,0,176,2686,0,10,686
7878,187,3,15,0,0,207,1,0,171,6727,2,10,487
7879,169,26,0,0,0,35,1,0,194,8446,6,18,1315
7880,187,3,17,0,1,24,1,0,151,305,6,20,312
7881,305,26,0,0,2,18,1,0,213,8032,5,15,140
7882,255,83,0,0,13,210,0,0,225,729,1,10,1283
7883,384,41,0,4,71,156,1,1,151,1731,1,11,725
7884,187,3,0,6,0,0,1,0,87,6794,1,19,389
7885,22,58,0,0,13,250,1,0,184,3933,7,11,952
7886,305,26,0,0,24,241,0,1,48,4919,7,16,322
7887,187,3,13,0,0,1,0,0,34,3432,5,14,509
7888,187,3,21,0,1,1,1,0,229,985,2,10,130
7889,218,26,0,0,74,185,0,0,187,2132,6,10,1308
7890,154,26,0,4,0,267,0,0,140,802,6,11,1053
7891,386,26,0,0,35,99,0,0,161,3611,4,10,1066
7892,218,26,0,0,67,147,0,0,171,2177,6,10,899
7893,187,3,13,0,35,24,0,0,182,6917,5,9,1205
7894,386,26,0,0,35,99,0,0,159,3797,3,14,1431
7895,292,90,0,0,16,210,0,0,178,2637,6,20,351
7896,255,83,0,0,0,221,0,0,24,4004,1,11,149
7897,218,26,0,0,3,167,0,0,178,3226,2,18,1380
7898,187,3,1,0,1,245,1,0,197,5331,2,19,91
7899,221,74,0,0,29,93,0,0,168,734,5,16,1201
7900,217,58,0,4,46,24,1,0,199,4374,4,19,1222
7901,255,83,0,0,0,221,0,0,24,2644,7,19,1405
7902,380,26,0,0,6,15,0,0,18,6661,7,10,86
7903,305,26,0,0,0,276,1,0,233,7871,5,19,764
7904,72,26,0,0,67,176,0,0,171,1347,1,13,384
7905,305,26,0,0,1,270,1,1,205,7762,1,18,1374
7906,187,3,0,0,0,109,1,0,176,6023,5,13,883
7907,292,90,0,0,17,216,0,0,173,2593,0,13,281
7908,386,26,0,0,35,99,1,0,163,3539,1,20,421
7909,241,26,0,0,35,78,0,0,177,6651,6,17,205
7910,295,26,0,0,20,55,0,0,171,422,1,9,1335
7911,187,3,15,0,0,0,1,0,190,5342,7,15,588
7912,187,3,1,0,0,207,1,0,172,3949,6,20,570
7913,187,3,1,0,0,0,1,1,204,8531,5,13,528
7914,255,83,0,6,0,109,1,0,197,7020,3,16,604
7915,331,102,0,0,17,22,1,0,195,2583,1,20,1176
7916,371,26,0,0,5,253,0,0,202,7938,1,20,924
7917,5,90,0,0,0,68,1,0,183,4860,1,12,1220
7918,108,78,0,0,8,228,0,0,76,4774,6,19,1125
7919,246,26,0,5,1,227,1,0,104,1713,0,19,903
7920,218,26,0,0,42,44,1,1,171,523,2,11,1377
7921,359,24,0,0,0,256,1,0,7,5618,1,17,679
7922,386,26,0,0,35,99,1,0,163,3570,3,19,687
7923,151,26,0,4,1,245,1,0,207,6864,1,9,386
7924,137,26,0,6,0,1,0,0,149,5013,1,9,1331
7925,5,90,0,0,0,267,1,0,150,5561,2,18,1327
7926,405,26,0,0,9,239,0,0,194,5702,7,13,116
7927,187,3,0,0,0,233,0,0,201,336,5,10,1426
7928,218,26,0,0,71,134,1,1,173,4342,3,13,1334
7929,386,26,0,0,35,99,0,0,159,3435,3,18,574
7930,341,26,0,0,0,233,0,1,179,7613,7,9,720
7931,380,26,0,0,7,6,0,0,41,6474,3,19,1197
7932,331,102,0,0,21,27,0,0,176,2970,1,9,1220
7933,187,3,13,1,0,215,1,0,204,5287,2,19,260
7934,225,45,0,1,0,109,0,0,163,7397,1,20,1184
7935,103,26,1,0,1,256,0,0,167,5310,1,18,392
7936,405,26,0,0,12,248,0,0,33,6408,2,20,29
7937,151,24,0,4,13,89,1,0,164,7054,6,12,1426
7938,386,26,0,0,35,110,0,0,150,4170,5,20,1113
7939,266,58,0,3,0,0,1,0,120,5623,0,20,192
7940,258,26,0,0,10,254,1,0,177,3366,1,12,1316
7941,5,90,0,0,0,221,1,0,96,2176,1,12,1313
7942,255,83,0,0,0,221,0,0,24,3091,7,20,148
7943,218,26,0,0,50,82,1,1,167,1269,2,11,1378
7944,187,3,17,0,1,267,1,0,163,7472,4,10,577
7945,323,26,0,0,0,245,1,0,157,5743,6,16,617
7946,187,3,15,0,0,0,1,0,76,5119,7,10,347
7947,224,26,0,0,67,130,1,0,182,480,6,13,1325
7948,81,90,0,0,46,147,1,0,149,1073,1,13,1087
7949,187,3,2,0,0,209,1,0,149,2718,5,13,955
7950,255,83,0,0,0,184,0,0,87,7166,7,13,757
7951,115,26,0,4,35,119,1,0,161,8244,5,15,773
7952,339,26,0,0,13,256,0,0,132,256,4,12,870
7953,225,45,0,1,0,0,0,0,188,5108,6,11,964
7954,255,83,0,6,0,0,0,0,45,184,1,15,895
7955,386,26,0,0,35,99,0,0,163,3900,5,19,726
7956,287,26,0,0,25,255,0,0,177,1703,3,17,283
7957,141,26,0,4,6,240,0,0,56,4842,1,16,1117
7958,83,102,0,0,22,32,0,0,190,2548,7,9,1079
7959,187,3,0,0,0,109,0,0,161,5107,4,14,254
7960,386,26,0,0,35,99,1,0,163,3769,1,20,449
7961,72,26,0,4,57,78,1,0,151,7556,1,14,838
7962,218,26,0,0,35,147,0,0,145,2434,4,15,749
7963,225,94,0,0,46,210,1,0,169,4562,1,12,749
7964,292,90,0,0,16,208,0,0,168,2409,5,10,373
7965,63,90,0,0,13,203,1,1,151,5464,1,18,1159
7966,255,83,0,6,0,1,1,0,220,5853,0,18,503
7967,81,90,0,0,35,200,1,1,174,2372,2,18,1336
7968,405,26,0,0,11,252,0,0,196,6597,4,10,734
7969,81,90,0,0,46,191,0,0,20,2194,6,10,1137
7970,187,3,0,0,0,184,1,0,186,980,5,11,228
7971,187,3,19,1,0,0,0,0,174,8444,5,11,573
7972,187,3,0,0,0,267,0,0,197,7264,7,12,439
7973,325,47,0,4,38,265,0,0,8,3761,1,10,940
7974,378,7,0,3,0,109,0,0,169,6367,5,16,1149
7975,22,58,0,1,0,0,0,0,153,5108,2,16,35
7976,10,46,0,2,0,0,0,0,165,3261,5,15,1053
7977,187,3,7,0,0,109,1,0,165,7340,3,18,288
7978,405,26,0,0,17,255,0,0,233,6591,2,15,1155
7979,405,26,0,0,16,257,0,0,213,6724,3,10,85
7980,386,26,0,0,35,99,0,0,165,3651,2,10,1350
7981,255,83,0,1,0,119,1,0,176,8334,1,14,231
7982,187,3,1,0,1,196,1,0,169,557,7,9,825
7983,346,26,0,4,35,78,0,0,206,8627,0,9,648
7984,121,116,0,4,2,202,0,0,36,4983,1,9,1137
7985,292,90,0,0,17,220,0,0,178,3151,0,9,300
7986,292,90,0,0,17,216,0,0,168,2646,0,9,348
7987,187,3,0,0,0,1,0,0,149,7397,6,19,590
7988,187,3,16,0,0,109,1,0,205,583,7,17,475
7989,165,26,0,0,71,134,0,0,205,457,6,10,920
7990,114,90,0,0,30,269,0,0,104,8274,6,13,458
7991,187,3,13,0,0,207,1,0,172,739,7,10,514
7992,97,26,0,4,46,46,0,0,161,8210,6,19,240
7993,69,84,0,4,0,184,1,0,208,775,7,20,460
7994,155,26,0,1,0,0,0,0,175,5108,3,18,431
7995,380,26,0,0,28,157,0,0,182,8580,5,15,48
7996,305,26,0,0,13,57,1,0,145,5946,6,13,164
7997,187,3,0,0,0,267,1,0,163,2388,7,20,895
7998,405,26,0,0,11,248,0,0,197,6207,2,19,827
7999,232,26,0,4,9,138,0,0,179,8078,0,19,123
8000,171,26,0,0,1,46,0,0,169,379,1,15,979
8001,163,26,0,0,7,242,0,0,161,6744,3,13,36
8002,405,26,0,0,22,5,0,0,4,7583,6,18,1064
8003,262,39,0,0,8,225,1,0,184,4764,7,9,72
8004,386,26,0,0,35,126,0,0,164,3780,1,14,121
8005,227,85,0,0,6,235,0,0,173,5225,7,15,1228
8006,187,3,0,0,24,267,0,0,173,6346,3,19,1262
8007,187,3,17,0,0,221,0,0,149,6486,7,10,719
8008,305,26,0,0,0,10,1,0,193,8009,6,18,1209
8009,137,26,0,0,0,2,0,0,188,176,3,19,1258
8010,187,3,13,2,0,0,0,0,140,819,2,18,397
8011,83,65,0,4,10,219,1,0,138,3007,1,15,1427
8012,71,26,0,0,35,57,1,0,150,6739,5,20,1013
8013,197,26,0,4,6,16,1,1,180,6059,6,20,1217
8014,262,39,0,0,1,233,0,0,196,639,1,10,69
8015,110,58,0,0,24,209,0,0,186,5262,2,14,1224
8016,22,26,0,0,2,258,0,0,198,5820,1,10,18
8017,141,26,0,4,39,48,0,0,165,6898,3,12,118
8018,71,26,0,0,35,13,0,0,151,5383,7,20,59
8019,292,90,0,0,16,220,0,0,178,3277,0,20,311
8020,24,23,0,4,67,209,1,1,168,5087,1,20,1019
8021,157,56,0,6,0,0,1,0,161,1903,6,0,782
8022,270,41,0,0,67,224,1,0,177,4874,6,16,1317
8023,22,58,0,1,0,0,0,0,164,5108,3,14,749
8024,255,83,0,4,0,207,1,0,143,5236,6,20,942
8025,171,26,0,0,35,196,0,0,182,1320,6,12,1188
8026,187,3,0,0,0,0,0,1,112,8192,3,19,215
8027,405,26,0,0,74,215,0,0,219,4721,2,16,806
8028,241,26,0,0,35,68,0,0,177,7372,5,13,1135
8029,63,90,0,0,13,134,1,0,146,4712,1,16,1342
8030,187,3,1,0,0,1,1,0,138,5846,3,18,274
8031,347,40,0,4,67,35,1,0,178,2332,6,13,1423
8032,187,3,1,0,0,0,1,1,76,714,1,20,1000
8033,187,3,13,0,0,0,1,0,140,2030,2,18,532
8034,386,26,0,4,35,46,0,0,164,3015,7,16,1136
8035,282,63,0,1,0,1,0,0,177,2317,6,12,647
8036,302,26,0,4,47,6,0,0,140,4251,1,14,1349
8037,187,3,18,1,0,24,1,0,143,1652,5,10,496
8038,151,26,0,4,1,245,1,0,196,7569,1,18,149
8039,287,26,0,0,48,23,0,0,163,2978,7,14,163
8040,327,48,0,0,46,208,0,0,225,2356,6,20,1393
8041,255,83,0,0,0,184,1,0,143,4652,7,13,528
