,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour,label
23006,336,39,0,0,21,69,0,1,28,68440,6,11,11.35,0
23007,238,2,0,0,0,3,1,0,29,3746,5,10,3.466666666666667,2
23008,238,2,2,0,2,5,1,0,47,11392,5,13,9.583333333333334,2
23009,382,39,0,0,13,109,1,1,51,105036,6,17,5.55,1
23010,73,39,0,0,7,27,1,0,59,45776,5,19,23.0,3
23011,238,2,4,0,0,0,1,0,36,3308,1,12,9.933333333333334,2
23012,214,39,0,0,9,28,0,0,46,20266,4,16,20.05,0
23013,317,116,0,4,0,2,1,0,113,1981,5,18,2.183333333333333,0
23014,301,39,0,0,35,211,1,0,141,89537,6,15,6.333333333333332,0
23015,238,2,2,0,0,10,1,0,34,2340,6,18,21.48333333333333,2
23016,404,38,0,7,0,0,0,0,57,691,2,18,2.783333333333333,0
23017,101,39,0,6,7,17,0,0,41,9550,4,15,21.6,0
23018,238,2,1,0,0,4,1,0,33,1373,4,10,14.433333333333335,2
23019,32,91,0,0,5,154,0,0,30,84117,6,20,0.06666666666666668,3
23020,238,2,0,3,0,0,1,0,81,479559,5,16,14.05,2
23021,238,2,1,0,1,1,1,0,76,4419,1,19,13.616666666666667,2
23022,234,126,0,0,2,11,0,0,127,8694,5,16,11.566666666666665,3
23023,481,39,0,0,4,19,0,0,35,26865,1,13,9.933333333333334,0
23024,32,91,0,2,0,0,0,0,109,4,2,20,3.3,3
23025,206,39,2,0,2,12,0,0,79,2832,5,11,21.316666666666666,2
23026,376,22,0,0,0,1,1,0,52,5775,4,20,16.266666666666666,0
23027,335,75,0,0,0,4,1,0,32,1210,0,9,10.233333333333333,0
23028,418,126,0,0,9,68,0,0,85,86469,4,13,17.066666666666666,3
23029,478,23,0,6,17,41,0,0,46,20214,6,19,16.083333333333332,0
23030,68,126,0,0,5,20,0,0,23,36977,5,14,16.166666666666668,0
23031,214,39,0,6,4,20,0,0,40,7212,5,13,6.9833333333333325,0
23032,125,91,0,0,1,7,0,0,87,2620,1,20,9.8,3
23033,164,141,0,6,2,20,0,0,31,17264,1,11,3.0,0
23034,186,39,0,0,27,76,1,0,76,52160,6,18,1.2166666666666668,3
23035,298,39,0,0,1,15,0,0,31,10322,3,12,7.7333333333333325,0
23036,481,39,0,0,4,23,0,0,36,28489,1,10,15.983333333333333,0
23037,317,116,0,0,2,33,0,0,61,12059,0,18,12.6,0
23038,468,39,0,0,19,79,1,0,14,44097,6,13,16.133333333333333,3
23039,275,39,0,0,6,51,0,0,91,51607,5,14,2.2666666666666666,1
23040,206,39,1,0,33,173,0,0,39,34666,3,14,11.55,2
23041,467,54,0,0,16,58,0,0,56,16812,6,10,11.416666666666664,3
23042,238,2,5,0,0,4,1,0,49,17152,0,18,15.95,2
23043,317,116,0,0,2,33,0,0,61,11748,1,11,2.25,0
23044,435,74,0,2,0,0,0,0,45,17755,0,13,11.55,0
23045,206,39,0,7,0,3,0,0,69,926,2,20,2.3166666666666664,0
23046,287,118,0,0,5,33,0,0,27,26937,2,10,11.75,0
23047,238,2,0,0,0,6,1,0,47,5692,4,10,20.683333333333334,2
23048,238,2,0,2,2,9,1,1,22,18024772,5,11,14.583333333333336,2
23049,238,2,2,0,0,2,1,0,38,5205,4,20,15.75,2
23050,275,39,0,0,4,26,0,0,45,22103,0,12,13.333333333333336,1
23051,160,126,0,0,24,81,0,0,60,87265,5,20,13.55,3
23052,238,2,2,0,0,0,1,0,21,14068,0,14,10.1,2
23053,266,126,0,0,5,32,0,0,17,14408,5,20,21.133333333333333,0
23054,238,2,6,0,0,1,1,0,21,1587,0,15,14.2,2
23055,214,39,4,0,2,8,0,0,35,4853,5,16,14.583333333333336,0
23056,294,39,0,0,4,29,1,0,19,40162,6,19,14.7,3
23057,214,39,0,6,2,12,0,0,38,4378,4,14,1.35,0
23058,238,2,0,0,0,3,1,1,49,4133,6,16,3.1333333333333333,2
23059,301,39,0,0,29,173,1,1,217,76716,4,15,6.333333333333332,0
23060,238,2,2,0,0,1,1,0,20,5723,0,15,13.933333333333335,2
23061,238,2,0,0,0,2,1,0,22,8371,1,10,10.333333333333334,2
23063,481,39,0,0,4,19,0,0,37,26955,2,20,8.483333333333333,0
23064,238,2,0,0,0,2,0,0,47,4038,2,10,13.916666666666664,2
23065,317,116,0,0,1,8,0,0,36,5229,0,19,10.633333333333333,0
23066,475,39,0,0,0,17,1,1,21,28761,2,10,14.333333333333336,3
23067,210,39,0,0,0,9,0,0,96,15593,6,16,10.066666666666666,0
23068,296,69,0,0,9,55,0,0,103,46146,0,14,14.166666666666664,3
23069,287,118,0,0,11,40,0,0,42,36475,4,14,5.5166666666666675,3
23070,137,135,0,0,50,104,0,0,24,73911,5,9,0.13333333333333333,0
23071,238,2,5,2,0,0,1,0,45,2293648,0,17,8.6,2
23072,373,39,0,0,48,159,1,0,27,77144,2,11,7.833333333333332,3
23073,250,39,0,0,7,37,0,0,37,46333,3,20,6.55,3
23074,32,91,0,0,1,18,0,0,48,11560,1,18,7.216666666666668,0
23075,481,39,0,0,4,19,1,0,37,27247,4,18,17.4,0
23076,286,67,0,6,3,13,1,0,93,16195,5,18,22.316666666666666,3
23077,32,91,0,0,32,171,0,0,36,76080,0,10,12.883333333333333,3
23078,382,39,0,0,12,112,1,0,93,99428,1,17,3.5666666666666664,1
23079,430,39,0,0,12,20,0,0,86,16228,4,12,15.6,0
23080,150,39,0,0,16,34,0,0,85,24428,1,12,14.5,0
23081,475,39,0,0,19,58,0,0,67,77480,0,13,14.033333333333333,3
23082,32,64,0,0,0,3,1,0,56,1719,5,19,0.5666666666666667,0
23083,35,37,0,0,4,53,1,1,33,43828,4,17,19.6,3
23084,481,39,0,6,4,14,0,0,35,24824,0,13,8.65,0
23085,335,75,0,0,0,4,1,0,32,1210,0,9,15.466666666666667,0
23086,335,75,0,0,0,4,1,0,32,1210,0,9,10.166666666666666,0
23088,327,62,0,0,12,47,0,0,111,55975,6,10,7.7666666666666675,3
23089,238,2,0,0,0,26,1,0,34,14638,1,19,0.0,2
23090,473,39,0,0,10,127,0,0,79,69286,2,16,9.55,1
23091,300,86,0,0,16,119,0,0,65,63379,5,12,8.033333333333333,0
23092,32,91,0,0,34,192,0,0,55,84203,6,19,7.65,3
23093,94,126,0,0,1,9,0,0,70,5545,5,17,23.65,0
23094,473,39,0,0,16,87,0,0,58,47750,1,20,11.166666666666664,1
23095,27,39,0,0,10,51,0,0,51,42661,5,17,4.616666666666667,3
23096,63,39,0,0,15,48,0,0,98,61823,6,14,6.383333333333334,3
23097,275,39,0,0,11,29,0,0,74,29209,4,15,1.6,1
23098,32,91,0,0,30,250,1,0,11,113746,6,20,0.31666666666666665,3
23099,61,39,0,6,15,43,1,0,53,64583,4,19,15.35,0
23100,238,2,0,0,0,6,1,0,47,6728,0,10,8.583333333333334,2
23101,507,39,0,0,23,82,0,0,101,57612,5,15,16.533333333333335,1
23102,206,39,1,0,3,31,0,0,49,6819,4,15,13.483333333333333,2
23103,418,126,0,0,10,66,0,0,170,90657,6,0,20.15,3
23104,32,91,0,0,24,212,1,0,39,164376,3,20,1.5666666666666669,3
23105,32,91,0,0,21,146,1,0,95,67744,6,19,15.3,3
23106,32,91,0,2,0,0,0,0,60,4,3,20,11.616666666666667,3
23107,481,39,0,0,6,22,0,0,36,27545,2,20,14.166666666666664,0
23108,481,39,0,0,4,19,0,0,37,26935,5,20,11.583333333333336,0
23109,238,2,2,3,0,9,0,1,63,1673801,1,16,8.65,2
23110,308,39,0,0,14,42,0,0,70,10147,1,10,11.85,3
23111,230,39,0,0,12,73,1,0,195,91438,5,15,7.133333333333334,3
23112,317,116,1,0,0,3,1,0,41,6990,1,13,5.866666666666667,0
23113,238,2,0,0,0,15,1,1,39,24452,1,19,14.033333333333333,2
23114,238,2,2,0,0,4,1,1,95,9857,0,20,8.85,2
23115,317,116,0,6,0,6,1,0,74,17077,2,18,20.0,0
23116,382,39,0,0,15,104,0,1,109,99864,4,16,10.783333333333333,1
23117,362,39,0,0,26,101,0,0,40,74799,4,9,4.316666666666666,1
23118,137,135,0,0,48,98,1,0,24,67487,1,19,16.15,0
23119,481,39,0,6,4,14,0,0,36,24675,1,18,6.4833333333333325,0
23120,481,39,0,6,3,14,0,0,37,24703,1,14,10.466666666666667,0
23121,282,39,0,0,0,8,0,0,28,4857,5,20,11.016666666666667,0
23122,481,39,0,0,4,19,0,0,37,27194,1,16,5.366666666666666,0
23123,475,39,0,0,12,51,0,1,51,90834,2,18,11.55,3
23124,382,39,0,0,8,105,1,0,101,84788,5,20,6.283333333333332,1
23125,403,75,0,6,28,58,0,0,42,36696,0,19,17.933333333333334,3
23126,382,39,0,0,0,10,1,0,150,3431,0,9,3.9166666666666665,1
23127,395,117,0,0,15,98,1,1,30,49152,5,0,20.1,1
23128,481,39,0,6,4,14,0,0,34,24664,1,19,4.366666666666666,0
23129,275,39,0,0,14,78,0,0,55,69937,1,19,8.183333333333334,1
23130,473,39,0,0,25,132,0,0,77,73869,1,19,17.15,1
23131,214,39,0,7,0,0,1,0,84,869,4,16,10.75,0
23132,32,91,0,2,0,0,0,0,37,4,2,9,1.3333333333333333,3
23133,238,2,2,0,1,14,1,0,102,10917,5,17,17.416666666666668,2
23134,32,91,0,0,8,118,0,0,26,59520,1,12,0.08333333333333333,3
23135,275,39,0,0,13,78,0,0,39,58989,1,14,8.3,1
23136,507,39,0,0,17,61,1,0,66,44756,4,20,18.78333333333333,1
23137,32,91,0,0,12,69,0,0,53,47020,0,9,10.666666666666666,0
23138,481,39,0,0,4,19,0,0,38,27615,2,16,6.7333333333333325,0
23139,473,39,0,0,37,218,0,0,132,97519,2,20,16.266666666666666,1
23140,238,2,0,7,0,0,1,0,81,664,4,12,10.083333333333334,2
23141,461,91,0,0,25,71,0,0,69,25361,0,13,16.35,0
23142,22,126,0,6,0,6,1,0,71,8072,0,11,12.366666666666667,0
23143,151,119,0,2,0,0,0,0,123,4,1,11,3.1,3
23144,214,39,0,6,2,12,0,0,35,4456,5,9,4.1,0
23145,221,39,0,0,5,18,0,0,43,10772,5,9,5.816666666666666,3
23146,238,2,0,0,0,5,0,0,30,7853,0,10,14.483333333333333,2
23147,32,91,0,0,24,212,1,0,39,156272,2,10,2.0166666666666666,3
23148,403,75,0,6,1,29,0,0,114,16251,0,14,19.016666666666666,0
23149,206,39,1,0,3,20,0,0,41,4726,5,14,14.65,2
23150,287,118,0,0,11,40,0,0,39,34657,4,13,6.2333333333333325,3
23151,481,39,0,0,4,19,0,0,38,26905,5,18,15.316666666666665,0
23152,126,39,0,0,8,41,1,1,16,58494,6,14,14.266666666666667,3
23153,473,39,0,0,35,223,0,0,126,96073,1,12,10.516666666666667,1
23154,317,116,1,0,0,12,1,0,50,8692,2,11,11.583333333333336,0
23155,475,39,0,0,8,55,1,0,45,81337,6,19,13.333333333333336,3
23156,481,39,0,6,4,14,0,0,34,24660,5,18,10.95,0
23157,473,39,0,0,16,124,0,0,32,70452,6,17,8.65,1
23158,238,2,1,0,0,4,0,0,40,3305,6,16,11.4,2
23159,280,106,0,0,33,152,0,0,27,100076,1,15,14.933333333333335,0
23160,214,39,0,6,2,12,0,0,36,4297,5,11,3.1333333333333333,0
23161,71,64,0,6,0,1,1,0,88,2607,1,19,12.266666666666667,0
23162,32,91,0,0,5,36,1,0,38,20739,5,16,3.5666666666666664,3
23163,283,39,0,0,8,35,0,0,59,15807,3,9,22.23333333333333,3
23164,481,39,0,0,4,19,0,0,39,26905,0,19,9.233333333333333,0
23165,32,91,0,0,5,27,0,0,73,18680,4,16,10.716666666666667,0
23166,382,39,0,0,12,109,0,0,111,87972,4,10,13.5,1
23167,32,91,0,0,6,55,0,0,99,26119,2,9,16.6,0
23168,230,39,0,0,12,73,1,0,177,91472,3,15,5.85,3
23169,275,39,0,0,5,30,1,0,32,26153,6,9,10.433333333333334,0
23170,238,2,1,2,0,5,0,0,115,293017,1,20,13.733333333333333,2
23171,214,39,0,6,2,12,0,0,28,4383,3,9,3.466666666666667,0
23172,481,39,0,0,4,19,0,0,36,28093,0,18,9.8,0
23173,322,11,0,0,7,26,1,0,55,12905,5,14,18.28333333333333,0
23174,329,143,0,0,12,88,0,0,30,39550,6,12,23.48333333333333,3
23175,370,71,0,0,6,30,0,0,55,26296,3,17,22.45,0
23176,238,2,3,0,0,0,1,0,27,44363,5,14,21.183333333333334,2
23177,335,75,0,0,0,4,1,0,32,1216,5,16,23.16666666666667,0
23178,238,2,2,0,0,1,0,0,40,2465,0,14,15.683333333333335,2
23179,323,39,0,0,9,45,0,1,59,17590,4,13,7.866666666666667,3
23180,481,39,0,6,4,14,0,0,36,24793,2,19,16.283333333333335,0
23181,373,39,0,0,19,110,1,0,63,70082,3,19,6.55,3
23182,238,2,0,0,0,3,1,0,75,5667,6,16,21.016666666666666,2
23183,283,39,0,0,4,18,0,0,53,15078,1,17,7.4,0
23184,206,39,1,0,2,26,0,0,66,5090,0,13,6.716666666666668,2
23185,327,62,0,0,12,44,0,0,59,47125,1,17,3.4333333333333336,3
23186,27,39,0,0,1,176,0,0,59,37759,2,17,17.116666666666667,0
23187,305,39,0,3,4,3,0,0,45,30190,3,13,6.45,0
23188,275,39,0,0,14,63,0,0,39,52225,1,18,8.483333333333333,1
23189,238,2,3,0,0,28,1,0,39,16330,5,10,20.0,2
23190,238,2,2,3,0,0,0,0,55,745376,6,20,9.766666666666667,2
23191,238,2,0,0,0,3,0,0,51,556,5,15,12.45,2
23192,214,39,0,6,2,12,0,0,36,4306,2,16,5.9,0
23193,238,2,2,0,1,1,1,0,34,3428,5,13,16.733333333333334,2
23194,214,39,0,0,2,12,0,0,33,3245,6,15,11.166666666666664,0
23195,317,116,0,0,6,46,0,0,82,15315,1,13,10.9,0
23196,317,116,0,2,0,3,0,0,126,49620,4,12,13.5,0
23197,238,2,0,0,0,0,1,0,33,69013,5,18,14.35,2
23198,238,2,0,0,0,9,1,0,55,12692,1,13,17.033333333333335,2
23199,461,91,0,0,36,69,0,0,65,48282,2,14,13.2,3
23200,382,39,0,0,12,111,0,1,111,104221,5,14,11.083333333333336,1
23201,336,39,0,0,21,72,0,0,54,69788,0,19,11.25,0
23202,152,72,0,0,0,24,0,0,56,18290,6,19,19.05,3
23203,238,2,2,2,0,0,0,0,30,27586,1,9,18.016666666666666,2
23204,435,74,0,2,0,0,1,0,58,280746,4,12,7.283333333333332,0
23205,238,2,0,2,0,2,0,0,114,1875,1,14,11.083333333333336,0
23206,78,64,0,2,0,2,1,0,73,4287116,6,12,9.633333333333333,2
23207,238,2,0,2,0,1,0,0,108,1856,4,15,12.933333333333335,0
23208,395,117,0,0,6,36,0,1,52,21361,1,8,20.08333333333333,1
23209,221,39,0,0,4,16,1,0,84,10997,5,9,14.366666666666667,0
23210,86,71,0,0,6,13,0,0,57,5208,6,18,2.3166666666666664,0
23211,32,39,0,0,0,1,1,0,74,2139,6,15,5.833333333333332,0
23212,238,2,1,0,0,1,1,1,47,6504,0,13,9.233333333333333,2
23213,206,39,0,7,0,1,0,0,60,367,1,19,19.316666666666666,0
23214,214,39,0,6,8,36,0,0,36,10836,4,14,0.9333333333333332,0
23215,287,118,0,0,5,33,0,0,27,27049,0,19,21.566666666666666,0
23216,32,91,0,0,15,101,1,0,18,46993,2,20,3.85,3
23217,109,39,0,2,12,25,0,0,38,1045637,3,16,12.433333333333335,0
23218,112,91,1,0,4,33,0,0,100,38928,1,20,11.516666666666667,3
23219,222,39,0,0,6,15,0,0,55,8405,4,10,9.95,0
23220,382,39,0,0,14,106,1,0,98,103503,0,10,17.6,1
23221,152,110,0,0,4,22,0,0,52,22797,1,10,16.516666666666666,0
23222,25,91,0,0,0,11,1,0,66,6101,0,11,19.016666666666666,0
23223,382,39,0,0,17,111,0,1,128,107675,4,18,5.7333333333333325,1
23224,275,39,0,0,3,36,0,0,29,24267,0,13,9.633333333333333,1
23225,280,106,0,0,19,83,0,0,56,57473,4,16,21.61666666666667,3
23226,317,116,0,6,5,26,0,1,19,7129,6,10,5.75,0
23227,473,39,0,0,1,29,0,0,42,19024,0,17,14.05,1
23228,214,39,0,0,5,41,0,0,61,10696,6,9,7.316666666666666,0
23229,403,75,0,6,3,14,0,0,73,4045,1,10,9.05,3
23230,214,39,0,6,2,12,0,0,36,4431,4,13,3.05,0
23231,481,39,0,0,4,19,0,0,38,27842,5,13,7.066666666666666,0
23232,335,75,0,0,0,4,1,0,32,1210,0,9,4.566666666666666,0
23233,25,91,0,0,1,8,0,0,47,3050,1,18,10.7,0
23234,214,39,0,0,14,92,1,0,34,110183,6,19,12.55,0
23235,335,75,0,0,0,4,1,0,32,1210,0,9,10.2,0
23237,32,91,0,2,0,0,0,0,16,4,5,10,3.6,3
23238,186,39,0,6,47,107,1,0,84,74786,2,11,1.9833333333333332,3
23239,507,39,0,0,22,77,0,1,70,54925,1,17,20.233333333333334,1
23240,481,39,0,6,4,14,0,0,35,24667,6,14,14.216666666666667,0
23241,382,39,0,0,12,109,0,1,99,104735,1,20,18.0,1
23242,473,39,0,0,9,50,0,0,59,41712,4,17,13.35,1
23243,238,2,8,2,0,20,1,0,93,15757795,1,19,22.55,2
23244,297,7,0,2,0,6,0,0,83,2478,1,19,13.0,0
23245,238,2,3,0,0,0,1,0,30,62347,5,20,21.03333333333333,2
23246,151,154,0,6,14,45,0,0,34,47632,3,16,9.65,3
23247,315,39,0,0,0,6,0,1,51,7328,5,19,15.583333333333336,0
23248,238,2,0,0,2,8,0,0,66,4980,5,10,11.933333333333335,2
23249,382,39,0,0,12,110,1,0,58,98443,3,16,2.4166666666666665,1
23250,113,126,0,0,4,35,0,0,42,26861,6,20,20.53333333333333,0
23251,238,2,0,2,0,11,1,0,30,1057581,2,20,9.533333333333333,2
23252,335,75,0,0,0,4,1,0,32,1210,0,9,3.8333333333333335,0
23253,224,39,0,0,4,27,0,0,50,29861,2,10,19.633333333333333,0
23254,238,2,0,2,0,0,1,0,36,6792577,5,9,15.5,2
23255,197,39,0,6,1,3,1,0,81,3697,0,11,6.083333333333332,0
23256,317,116,0,0,2,33,0,0,61,11747,0,17,4.1,0
23257,247,39,0,6,11,141,1,1,47,57711,5,13,9.866666666666667,3
23258,473,39,0,0,10,55,0,0,67,40289,2,12,9.7,1
23259,238,2,1,0,0,3,0,0,33,1655,2,9,1.0166666666666666,2
23260,257,131,0,6,0,12,1,0,27,7525,6,10,15.683333333333335,0
23261,303,39,0,0,4,18,0,0,36,8548,6,16,21.0,3
23262,214,39,0,6,2,12,0,0,46,4331,2,13,6.666666666666668,0
23263,493,39,0,0,12,48,1,0,52,45220,5,19,13.983333333333333,3
23265,283,39,0,0,6,36,0,0,49,16315,3,15,22.33333333333333,3
23266,160,126,0,0,28,66,1,0,103,66955,5,11,11.5,3
23267,238,2,0,0,0,14,0,0,44,8997,6,16,9.983333333333333,2
23269,238,2,0,0,0,5,1,1,81,5549,0,10,12.45,2
23270,473,39,0,0,11,33,0,0,57,16540,3,16,10.55,1
23271,238,2,0,0,0,9,1,0,27,6705,3,16,14.083333333333336,2
23272,68,126,0,0,5,20,0,0,29,37157,5,14,16.5,3
23273,238,2,2,0,0,0,1,0,23,4186,0,11,16.25,2
23274,114,91,0,0,6,21,0,0,30,33781,2,9,3.6166666666666663,0
23275,266,126,0,0,2,22,0,0,16,12265,1,20,21.966666666666665,0
23276,504,126,0,0,5,29,0,0,60,40165,1,11,19.066666666666666,3
23277,317,116,0,0,6,46,0,0,82,15697,1,19,11.866666666666667,0
23278,210,39,0,2,0,0,0,0,10,4,3,16,6.866666666666667,2
23279,238,2,5,0,0,6,1,0,56,3955,5,12,9.433333333333334,2
23280,404,38,0,7,0,0,1,0,57,801,6,10,18.266666666666666,0
23281,382,39,0,0,2,14,1,0,32,4714,4,17,1.0833333333333333,1
23282,475,39,0,0,11,45,0,0,59,54256,0,15,5.316666666666666,3
23283,238,2,1,0,0,0,1,0,24,322,0,14,17.1,2
23284,415,39,0,0,5,50,0,0,80,73290,4,15,6.05,0
23285,303,39,0,0,2,28,1,0,72,27998,6,17,20.25,3
23286,221,39,0,0,5,24,0,0,92,17190,4,9,6.7,3
23287,238,2,2,0,0,3,1,0,43,776,3,14,21.8,0
23288,396,117,0,0,2,18,0,1,150,21900,4,10,9.4,1
23289,481,39,0,0,4,19,0,0,36,27027,0,9,14.683333333333335,0
23290,481,39,0,0,4,17,0,0,36,31439,1,14,11.633333333333333,0
23291,113,126,0,0,5,22,1,0,24,17758,3,20,22.5,0
23292,32,91,0,0,0,0,0,0,44,968,1,17,16.016666666666666,0
23293,335,75,0,0,0,4,1,0,32,1210,0,9,15.466666666666667,0
23294,475,39,0,0,16,63,1,1,106,87846,0,17,13.966666666666667,3
23295,250,39,0,0,10,48,0,0,59,50637,1,14,5.583333333333332,3
23296,275,39,0,0,4,41,0,0,29,30171,2,20,9.083333333333334,1
23297,214,39,0,6,8,36,0,0,35,11167,0,14,13.266666666666667,0
23298,206,39,1,0,3,18,0,0,42,3306,5,14,15.4,2
23299,507,39,0,0,24,98,0,1,105,70707,4,14,21.416666666666668,1
23300,221,37,0,0,5,22,0,0,56,10995,6,10,12.833333333333336,0
23301,473,39,0,0,33,225,0,1,39,99374,3,15,9.0,1
23302,238,2,0,0,2,2,1,0,67,7567,4,12,9.95,2
23303,182,39,0,0,4,16,0,0,94,11450,5,20,8.116666666666667,1
23304,224,39,0,0,2,16,0,0,40,30951,1,20,7.8,0
23305,301,39,0,0,23,201,1,0,165,86558,0,17,6.333333333333332,3
23306,32,91,0,0,41,210,0,0,46,103164,6,19,3.9166666666666665,3
23307,238,2,5,0,1,12,1,0,49,6401,1,9,17.616666666666667,2
23308,503,39,0,6,4,15,0,0,50,4163,6,19,6.416666666666668,0
23309,238,2,3,0,0,0,1,0,30,1407,5,13,19.666666666666668,2
23310,238,2,2,0,0,1,0,0,18,9710,6,14,15.616666666666667,2
23311,27,39,0,0,1,10,0,0,87,11248,0,17,12.283333333333333,0
23312,238,2,0,2,0,0,1,0,21,31730764,2,14,10.883333333333333,2
23313,382,39,0,0,12,111,1,1,69,103328,4,17,8.516666666666667,1
23314,481,39,0,6,4,16,0,0,36,25036,6,9,20.58333333333333,0
23315,68,126,0,0,5,21,0,0,36,40221,5,9,17.366666666666667,3
23316,275,39,0,0,4,26,0,0,29,22658,6,9,10.533333333333333,1
23317,214,39,0,6,4,20,0,0,38,6550,4,13,5.45,0
23318,473,39,0,0,30,205,1,0,130,99650,5,18,8.683333333333334,1
23319,186,39,0,6,16,72,0,0,50,37486,3,16,6.416666666666668,3
23320,382,39,0,0,14,115,1,0,68,101714,2,17,0.5833333333333334,1
23321,481,39,0,0,4,19,0,0,35,26857,1,13,10.466666666666667,0
23322,32,91,0,0,7,56,0,0,111,58904,5,19,1.0833333333333333,3
23323,275,39,0,0,7,29,0,0,36,27057,2,18,17.983333333333334,1
23324,481,39,0,0,4,19,0,0,36,26909,0,16,8.433333333333334,0
23325,473,39,0,0,11,33,0,0,57,16428,4,12,15.016666666666667,1
23326,507,39,0,0,14,60,1,0,88,55347,0,15,8.016666666666667,1
23327,481,39,0,6,4,14,0,0,38,24835,1,19,19.15,0
23328,507,39,0,0,9,44,0,0,49,39477,3,11,13.75,1
23329,137,135,0,0,51,103,0,0,24,68567,6,12,22.73333333333333,3
23330,481,39,0,0,4,19,0,0,35,27025,0,14,7.65,0
23331,481,39,0,0,4,19,0,0,37,27703,2,13,13.216666666666667,0
23332,221,39,0,0,6,21,1,0,74,13185,0,10,12.533333333333333,0
23333,78,64,0,6,3,8,1,0,195,5148,0,19,12.316666666666665,2
23334,214,39,0,6,8,36,0,0,37,11070,2,16,2.3,0
23335,207,39,0,0,18,69,0,0,57,70176,5,14,14.9,0
23336,238,2,0,0,0,11,1,0,48,4124,3,17,15.233333333333333,2
23337,481,39,0,0,4,17,0,0,34,29719,2,19,7.716666666666668,0
23338,329,143,0,0,11,62,0,0,17,28158,3,12,8.8,3
23339,27,39,0,0,1,10,0,0,126,11390,6,9,16.966666666666665,0
23340,147,39,1,0,1,10,0,0,52,4196,5,19,8.333333333333334,0
23341,238,2,1,3,0,0,0,0,37,10449,6,15,14.516666666666667,2
23342,214,39,0,6,0,6,0,0,28,6093,0,13,18.316666666666666,0
23343,404,38,0,7,0,0,0,0,57,680,5,9,16.316666666666666,0
23344,335,75,0,0,0,4,1,0,32,1210,0,9,15.5,0
23345,150,39,0,0,13,28,0,0,135,21784,4,19,18.55,0
23346,214,39,0,6,14,60,0,0,36,17765,2,16,5.9,0
23347,275,39,0,0,4,26,0,0,45,20228,3,20,13.066666666666665,1
23348,238,2,3,2,0,0,0,0,11,546228,0,14,17.5,2
23349,234,126,0,0,4,14,0,1,118,9636,6,11,18.566666666666666,3
23350,481,39,0,0,4,19,0,0,37,26937,3,18,18.683333333333334,0
23351,275,39,0,0,11,34,0,0,51,29344,1,17,7.066666666666666,1
23352,214,39,0,6,8,36,0,1,36,12047,5,14,2.6833333333333336,0
23353,373,39,0,0,33,176,1,0,65,108583,0,11,13.366666666666667,3
23354,335,75,0,0,0,4,1,0,32,1210,0,9,4.566666666666666,0
23355,238,2,2,0,0,6,1,0,44,63524,5,18,11.533333333333333,2
23356,137,135,0,0,51,99,0,0,24,65538,1,16,22.7,0
23358,317,116,0,6,16,33,0,0,38,23267,1,6,20.133333333333333,0
23359,238,2,7,0,1,1,1,0,144,16716,1,17,14.533333333333333,2
23360,65,39,0,2,2,26,0,0,77,156831,2,10,16.883333333333333,0
23361,317,116,0,0,2,33,0,0,61,12055,4,20,6.85,0
23362,238,2,2,0,0,6,1,0,46,2416,5,16,23.65,2
23363,238,2,0,0,1,19,1,0,22,14882,2,20,23.16666666666667,2
23364,481,39,0,0,4,19,0,0,36,27683,1,16,16.783333333333335,0
23365,280,106,0,0,56,166,1,0,45,86856,4,11,17.25,3
23366,248,132,0,6,35,62,0,0,32,32951,2,14,10.633333333333333,3
23367,169,163,0,0,16,90,0,0,29,56895,6,20,1.5,3
23368,481,39,0,6,4,14,1,0,36,24876,6,20,17.333333333333332,0
23369,336,39,0,0,17,59,0,1,65,67134,0,12,11.833333333333336,0
23370,473,39,0,0,23,126,0,0,77,71543,0,19,12.3,1
23371,378,39,0,0,12,44,0,0,12,16502,5,10,17.4,3
23372,214,39,0,6,12,52,0,0,37,15916,2,9,3.45,0
23373,27,39,0,0,1,10,0,0,149,12018,6,14,18.933333333333334,0
23374,335,75,0,0,0,4,1,0,32,1210,0,9,15.366666666666667,0
23375,303,39,0,0,2,13,0,0,51,7651,6,16,20.666666666666668,3
23376,408,76,0,0,6,32,0,0,54,22849,5,14,10.716666666666667,3
23377,214,39,0,6,2,12,0,0,32,4403,2,16,4.633333333333333,0
23378,224,39,0,0,2,16,0,0,39,30767,3,19,7.7666666666666675,0
23379,507,39,0,0,24,115,0,0,75,78376,1,15,13.866666666666667,1
23380,108,42,0,0,7,32,0,0,60,39224,0,11,10.566666666666666,0
23381,461,91,0,0,14,43,0,0,93,11368,1,12,17.1,3
23382,317,116,0,6,0,2,1,0,71,13950,5,15,2.6,0
23383,481,39,0,0,3,19,0,0,36,28596,5,12,20.15,0
23384,465,39,0,0,7,39,1,0,164,37442,0,18,17.166666666666668,0
23385,78,64,0,2,0,33,0,0,104,1438311,5,13,10.066666666666666,2
23386,317,116,0,0,7,51,0,0,82,16674,1,11,13.783333333333333,0
23387,335,75,0,0,0,4,1,0,32,1210,0,9,15.366666666666667,0
23388,27,39,0,0,1,10,0,0,136,11420,2,17,15.433333333333335,0
23389,238,2,1,0,0,4,1,0,46,6478,2,14,22.78333333333333,2
23390,219,5,0,2,0,2,0,0,98,1473,1,14,4.2,0
